,Amplitude
2140,13.0
2141,14.0
2142,17.0
2143,20.0
2144,23.0
2145,22.0
2146,20.0
2147,16.0
2148,13.0
2149,13.0
2150,16.0
2151,20.0
2152,23.0
2153,23.0
2154,20.0
2155,16.0
2156,14.0
2157,13.0
2158,16.0
2159,19.0
2160,23.0
2161,23.0
2162,21.0
2163,17.0
2164,14.0
2165,13.0
2166,15.0
2167,20.0
2168,22.0
2169,23.0
2170,21.0
2171,17.0
2172,14.0
2173,13.0
2174,15.0
2175,19.0
2176,22.0
2177,23.0
2178,21.0
2179,18.0
2180,15.0
2181,13.0
2182,14.0
2183,18.0
2184,21.0
2185,23.0
2186,22.0
2187,18.0
2188,15.0
2189,13.0
2190,14.0
2191,18.0
2192,22.0
2193,23.0
2194,23.0
2195,19.0
2196,15.0
2197,13.0
2198,13.0
2199,17.0
2200,21.0
2201,23.0
2202,23.0
2203,19.0
2204,16.0
2205,13.0
2206,14.0
2207,17.0
2208,21.0
2209,23.0
2210,23.0
2211,20.0
2212,16.0
2213,13.0
2214,14.0
2215,16.0
2216,20.0
2217,22.0
2218,23.0
2219,20.0
2220,16.0
2221,14.0
2222,13.0
2223,15.0
2224,20.0
2225,22.0
2226,23.0
2227,21.0
2228,17.0
2229,13.0
2230,13.0
2231,15.0
2232,19.0
2233,22.0
2234,23.0
2235,21.0
2236,17.0
2237,14.0
2238,13.0
2239,15.0
2240,18.0
2241,22.0
2242,23.0
2243,22.0
2244,18.0
2245,14.0
2246,13.0
2247,14.0
2248,18.0
2249,22.0
2250,23.0
2251,22.0
2252,18.0
2253,15.0
2254,13.0
2255,14.0
2256,17.0
2257,22.0
2258,23.0
2259,22.0
2260,19.0
2261,15.0
2262,13.0
2263,14.0
2264,18.0
2265,21.0
2266,23.0
2267,22.0
2268,19.0
2269,15.0
2270,13.0
2271,13.0
2272,17.0
2273,20.0
2274,22.0
2275,22.0
2276,20.0
2277,16.0
2278,14.0
2279,13.0
2280,16.0
2281,20.0
2282,23.0
2283,22.0
2284,20.0
2285,16.0
2286,13.0
2287,13.0
2288,15.0
2289,19.0
2290,22.0
2291,23.0
2292,21.0
2293,17.0
2294,14.0
2295,13.0
2296,15.0
2297,19.0
2298,22.0
2299,23.0
2300,21.0
2301,17.0
2302,14.0
2303,13.0
2304,15.0
2305,19.0
2306,22.0
2307,23.0
2308,21.0
2309,18.0
2310,14.0
2311,13.0
2312,15.0
2313,18.0
2314,22.0
2315,23.0
2316,22.0
2317,18.0
2318,15.0
2319,13.0
2320,14.0
2321,18.0
2322,21.0
2323,23.0
2324,22.0
2325,19.0
2326,15.0
2327,13.0
2328,14.0
2329,17.0
2330,21.0
2331,23.0
2332,22.0
2333,19.0
2334,16.0
2335,13.0
2336,13.0
2337,16.0
2338,20.0
2339,23.0
2340,23.0
2341,19.0
2342,16.0
2343,13.0
2344,14.0
2345,16.0
2346,20.0
2347,22.0
2348,23.0
2349,21.0
2350,16.0
2351,13.0
2352,13.0
2353,16.0
2354,19.0
2355,23.0
2356,23.0
2357,21.0
2358,17.0
2359,14.0
2360,13.0
2361,15.0
2362,19.0
2363,22.0
2364,23.0
2365,21.0
2366,17.0
2367,14.0
2368,13.0
2369,15.0
2370,18.0
2371,22.0
2372,23.0
2373,22.0
2374,18.0
2375,14.0
2376,13.0
2377,15.0
2378,18.0
2379,21.0
2380,23.0
2381,22.0
2382,18.0
2383,15.0
2384,13.0
2385,14.0
2386,18.0
2387,21.0
2388,23.0
2389,22.0
2390,19.0
2391,14.0
2392,13.0
2393,14.0
2394,17.0
2395,21.0
2396,23.0
2397,23.0
2398,19.0
2399,15.0
2400,14.0
2401,13.0
2402,17.0
2403,20.0
2404,23.0
2405,23.0
2406,20.0
2407,16.0
2408,14.0
2409,13.0
2410,17.0
2411,20.0
2412,23.0
2413,23.0
2414,21.0
2415,16.0
2416,13.0
2417,13.0
2418,16.0
2419,20.0
2420,23.0
2421,23.0
2422,21.0
2423,17.0
2424,14.0
2425,13.0
2426,15.0
2427,19.0
2428,22.0
2429,23.0
2430,21.0
2431,17.0
2432,14.0
2433,13.0
2434,15.0
2435,18.0
2436,22.0
2437,23.0
2438,21.0
2439,18.0
2440,15.0
2441,13.0
2442,15.0
2443,18.0
2444,22.0
2445,23.0
2446,21.0
2447,18.0
2448,15.0
2449,13.0
2450,14.0
2451,17.0
2452,21.0
2453,23.0
2454,22.0
2455,19.0
2456,16.0
2457,13.0
2458,14.0
2459,17.0
2460,20.0
2461,23.0
2462,22.0
2463,19.0
2464,16.0
2465,13.0
2466,14.0
2467,17.0
2468,20.0
2469,23.0
2470,23.0
2471,19.0
2472,16.0
2473,13.0
2474,14.0
2475,16.0
2476,20.0
2477,22.0
2478,23.0
2479,20.0
2480,17.0
2481,13.0
2482,13.0
2483,16.0
2484,19.0
2485,22.0
2486,23.0
2487,20.0
2488,16.0
2489,14.0
2490,14.0
2491,15.0
2492,19.0
2493,22.0
2494,23.0
2495,21.0
2496,17.0
2497,14.0
2498,13.0
2499,15.0
2500,18.0
2501,22.0
2502,23.0
2503,21.0
2504,18.0
2505,15.0
2506,13.0
2507,15.0
2508,18.0
2509,21.0
2510,23.0
2511,21.0
2512,19.0
2513,15.0
2514,13.0
2515,14.0
2516,18.0
2517,21.0
2518,23.0
2519,22.0
2520,19.0
2521,15.0
2522,13.0
2523,14.0
2524,17.0
2525,21.0
2526,23.0
2527,22.0
2528,19.0
2529,15.0
2530,13.0
2531,14.0
2532,17.0
2533,20.0
2534,23.0
2535,23.0
2536,20.0
2537,16.0
2538,13.0
2539,13.0
2540,16.0
2541,20.0
2542,23.0
2543,23.0
2544,21.0
2545,17.0
2546,14.0
2547,13.0
2548,16.0
2549,19.0
2550,22.0
2551,23.0
2552,21.0
2553,16.0
2554,14.0
2555,13.0
2556,15.0
2557,19.0
2558,22.0
2559,23.0
2560,21.0
2561,17.0
2562,14.0
2563,13.0
2564,15.0
2565,19.0
2566,22.0
2567,23.0
2568,21.0
2569,18.0
2570,14.0
2571,13.0
2572,15.0
2573,18.0
2574,22.0
2575,23.0
2576,22.0
2577,18.0
2578,15.0
2579,13.0
2580,14.0
2581,18.0
2582,21.0
2583,23.0
2584,22.0
2585,19.0
2586,15.0
2587,13.0
2588,14.0
2589,17.0
2590,21.0
2591,23.0
2592,22.0
2593,19.0
2594,16.0
2595,13.0
2596,14.0
2597,16.0
2598,21.0
2599,23.0
2600,23.0
2601,20.0
2602,16.0
2603,14.0
2604,13.0
2605,16.0
2606,20.0
2607,23.0
2608,23.0
2609,20.0
2610,16.0
2611,13.0
2612,13.0
2613,16.0
2614,20.0
2615,22.0
2616,23.0
2617,21.0
2618,17.0
2619,14.0
2620,13.0
2621,15.0
2622,19.0
2623,22.0
2624,23.0
2625,21.0
2626,17.0
2627,14.0
2628,13.0
2629,15.0
2630,18.0
2631,21.0
2632,23.0
2633,21.0
2634,18.0
2635,14.0
2636,13.0
2637,14.0
2638,18.0
2639,22.0
2640,23.0
2641,22.0
2642,18.0
2643,15.0
2644,13.0
2645,14.0
2646,18.0
2647,21.0
2648,23.0
2649,22.0
2650,19.0
2651,15.0
2652,13.0
2653,14.0
2654,17.0
2655,21.0
2656,23.0
2657,23.0
2658,20.0
2659,16.0
2660,13.0
2661,13.0
2662,17.0
2663,20.0
2664,22.0
2665,23.0
2666,20.0
2667,16.0
2668,14.0
2669,14.0
2670,16.0
2671,20.0
2672,23.0
2673,22.0
2674,21.0
2675,16.0
2676,13.0
2677,13.0
2678,15.0
2679,19.0
2680,23.0
2681,23.0
2682,21.0
2683,17.0
2684,14.0
2685,13.0
2686,15.0
2687,19.0
2688,22.0
2689,23.0
2690,21.0
2691,17.0
2692,14.0
2693,13.0
2694,15.0
2695,19.0
2696,22.0
2697,23.0
2698,22.0
2699,18.0
2700,15.0
2701,13.0
2702,14.0
2703,18.0
2704,21.0
2705,23.0
2706,22.0
2707,18.0
2708,15.0
2709,13.0
2710,14.0
2711,18.0
2712,21.0
2713,23.0
2714,22.0
2715,18.0
2716,15.0
2717,13.0
2718,14.0
2719,17.0
2720,21.0
2721,23.0
2722,22.0
2723,19.0
2724,15.0
2725,13.0
2726,14.0
2727,16.0
2728,20.0
2729,23.0
2730,23.0
2731,20.0
2732,16.0
2733,13.0
2734,13.0
2735,16.0
2736,19.0
2737,22.0
2738,23.0
2739,20.0
2740,16.0
2741,14.0
2742,14.0
2743,16.0
2744,19.0
2745,23.0
2746,23.0
2747,21.0
2748,17.0
2749,14.0
2750,13.0
2751,15.0
2752,19.0
2753,22.0
2754,23.0
2755,21.0
2756,17.0
2757,14.0
2758,13.0
2759,15.0
2760,19.0
2761,22.0
2762,23.0
2763,21.0
2764,18.0
2765,14.0
2766,13.0
2767,15.0
2768,18.0
2769,22.0
2770,23.0
2771,22.0
2772,18.0
2773,15.0
2774,13.0
2775,14.0
2776,17.0
2777,21.0
2778,23.0
2779,22.0
2780,19.0
2781,15.0
2782,13.0
2783,13.0
2784,17.0
2785,21.0
2786,23.0
2787,22.0
2788,19.0
2789,16.0
2790,13.0
2791,13.0
2792,17.0
2793,20.0
2794,23.0
2795,23.0
2796,20.0
2797,16.0
2798,13.0
2799,14.0
2800,16.0
2801,19.0
2802,23.0
2803,23.0
2804,20.0
2805,16.0
2806,14.0
2807,13.0
2808,16.0
2809,20.0
2810,22.0
2811,23.0
2812,21.0
2813,17.0
2814,14.0
2815,13.0
2816,15.0
2817,19.0
2818,23.0
2819,23.0
2820,21.0
2821,17.0
2822,14.0
2823,13.0
2824,15.0
2825,18.0
2826,22.0
2827,23.0
2828,21.0
2829,18.0
2830,14.0
2831,13.0
2832,15.0
2833,18.0
2834,22.0
2835,23.0
2836,22.0
2837,18.0
2838,15.0
2839,13.0
2840,14.0
2841,17.0
2842,21.0
2843,23.0
2844,22.0
2845,19.0
2846,15.0
2847,13.0
2848,14.0
2849,17.0
2850,21.0
2851,23.0
2852,22.0
2853,19.0
2854,16.0
2855,13.0
2856,14.0
2857,16.0
2858,20.0
2859,23.0
2860,22.0
2861,20.0
2862,16.0
2863,13.0
2864,13.0
2865,16.0
2866,20.0
2867,22.0
2868,23.0
2869,21.0
2870,16.0
2871,14.0
2872,13.0
2873,16.0
2874,20.0
2875,22.0
2876,23.0
2877,21.0
2878,17.0
2879,14.0
2880,14.0
2881,15.0
2882,19.0
2883,22.0
2884,23.0
2885,21.0
2886,17.0
2887,14.0
2888,13.0
2889,14.0
2890,18.0
2891,22.0
2892,23.0
2893,21.0
2894,18.0
2895,14.0
2896,13.0
2897,14.0
2898,18.0
2899,21.0
2900,23.0
2901,22.0
2902,19.0
2903,14.0
2904,13.0
2905,14.0
2906,17.0
2907,21.0
2908,23.0
2909,22.0
2910,19.0
2911,15.0
2912,13.0
2913,14.0
2914,17.0
2915,21.0
2916,23.0
2917,23.0
2918,19.0
2919,15.0
2920,13.0
2921,14.0
2922,17.0
2923,20.0
2924,23.0
2925,23.0
2926,20.0
2927,16.0
2928,13.0
2929,14.0
2930,16.0
2931,20.0
2932,23.0
2933,23.0
2934,20.0
2935,16.0
2936,14.0
2937,13.0
2938,15.0
2939,19.0
2940,22.0
2941,23.0
2942,21.0
2943,17.0
2944,14.0
2945,13.0
2946,15.0
2947,19.0
2948,22.0
2949,23.0
2950,21.0
2951,17.0
2952,14.0
2953,13.0
2954,15.0
2955,18.0
2956,22.0
2957,23.0
2958,22.0
2959,18.0
2960,15.0
2961,13.0
2962,14.0
2963,18.0
2964,21.0
2965,23.0
2966,22.0
2967,19.0
2968,15.0
2969,13.0
2970,14.0
2971,17.0
2972,22.0
2973,23.0
2974,22.0
2975,19.0
2976,15.0
2977,13.0
2978,14.0
2979,17.0
2980,21.0
2981,23.0
2982,23.0
2983,19.0
2984,16.0
2985,13.0
2986,14.0
2987,16.0
2988,20.0
2989,23.0
2990,23.0
2991,20.0
2992,16.0
2993,13.0
2994,14.0
2995,16.0
2996,19.0
2997,22.0
2998,23.0
2999,20.0
3000,17.0
3001,13.0
3002,14.0
3003,15.0
3004,20.0
3005,23.0
3006,23.0
3007,20.0
3008,17.0
3009,14.0
3010,13.0
3011,15.0
3012,19.0
3013,22.0
3014,23.0
3015,21.0
3016,17.0
3017,14.0
3018,13.0
3019,15.0
3020,19.0
3021,22.0
3022,23.0
3023,22.0
3024,18.0
3025,14.0
3026,13.0
3027,15.0
3028,18.0
3029,21.0
3030,23.0
3031,22.0
3032,18.0
3033,15.0
3034,13.0
3035,14.0
3036,17.0
3037,21.0
3038,24.0
3039,22.0
3040,19.0
3041,15.0
3042,13.0
3043,14.0
3044,17.0
3045,21.0
3046,23.0
3047,22.0
3048,20.0
3049,16.0
3050,13.0
3051,13.0
3052,17.0
3053,20.0
3054,23.0
3055,22.0
3056,20.0
3057,16.0
3058,13.0
3059,13.0
3060,16.0
3061,20.0
3062,23.0
3063,23.0
3064,20.0
3065,16.0
3066,13.0
3067,13.0
3068,15.0
3069,19.0
3070,22.0
3071,23.0
3072,21.0
3073,17.0
3074,14.0
3075,13.0
3076,15.0
3077,19.0
3078,22.0
3079,23.0
3080,21.0
3081,17.0
3082,14.0
3083,13.0
3084,15.0
3085,19.0
3086,22.0
3087,23.0
3088,22.0
3089,18.0
3090,14.0
3091,13.0
3092,14.0
3093,18.0
3094,21.0
3095,23.0
3096,21.0
3097,18.0
3098,14.0
3099,13.0
3100,14.0
3101,17.0
3102,21.0
3103,23.0
3104,22.0
3105,19.0
3106,16.0
3107,13.0
3108,13.0
3109,17.0
3110,20.0
3111,23.0
3112,23.0
3113,20.0
3114,15.0
3115,13.0
3116,14.0
3117,17.0
3118,20.0
3119,23.0
3120,23.0
3121,20.0
3122,16.0
3123,13.0
3124,13.0
3125,16.0
3126,20.0
3127,23.0
3128,23.0
3129,20.0
3130,16.0
3131,13.0
3132,13.0
3133,15.0
3134,19.0
3135,22.0
3136,23.0
3137,21.0
3138,17.0
3139,14.0
3140,13.0
3141,15.0
3142,19.0
3143,22.0
3144,23.0
3145,21.0
3146,17.0
3147,14.0
3148,13.0
3149,15.0
3150,18.0
3151,22.0
3152,23.0
3153,21.0
3154,18.0
3155,14.0
3156,13.0
3157,14.0
3158,18.0
3159,22.0
3160,23.0
3161,21.0
3162,18.0
3163,15.0
3164,13.0
3165,14.0
3166,17.0
3167,21.0
3168,23.0
3169,22.0
3170,19.0
3171,15.0
3172,13.0
3173,14.0
3174,17.0
3175,21.0
3176,23.0
3177,23.0
3178,19.0
3179,15.0
3180,13.0
3181,13.0
3182,16.0
3183,20.0
3184,23.0
3185,22.0
3186,20.0
3187,16.0
3188,13.0
3189,14.0
3190,16.0
3191,20.0
3192,22.0
3193,23.0
3194,21.0
3195,17.0
3196,14.0
3197,13.0
3198,16.0
3199,19.0
3200,22.0
3201,23.0
3202,20.0
3203,16.0
3204,14.0
3205,13.0
3206,15.0
3207,19.0
3208,22.0
3209,23.0
3210,21.0
3211,17.0
3212,14.0
3213,13.0
3214,15.0
3215,19.0
3216,22.0
3217,23.0
3218,21.0
3219,18.0
3220,15.0
3221,13.0
3222,14.0
3223,18.0
3224,22.0
3225,23.0
3226,22.0
3227,19.0
3228,15.0
3229,13.0
3230,14.0
3231,18.0
3232,21.0
3233,23.0
3234,22.0
3235,19.0
3236,15.0
3237,13.0
3238,14.0
3239,17.0
3240,21.0
3241,23.0
3242,23.0
3243,19.0
3244,16.0
3245,13.0
3246,13.0
3247,16.0
3248,21.0
3249,23.0
3250,22.0
3251,20.0
3252,16.0
3253,13.0
3254,13.0
3255,16.0
3256,20.0
3257,22.0
3258,23.0
3259,20.0
3260,16.0
3261,13.0
3262,13.0
3263,16.0
3264,20.0
3265,23.0
3266,23.0
3267,20.0
3268,17.0
3269,14.0
3270,13.0
3271,15.0
3272,19.0
3273,22.0
3274,23.0
3275,21.0
3276,17.0
3277,14.0
3278,13.0
3279,15.0
3280,19.0
3281,22.0
3282,23.0
3283,22.0
3284,18.0
3285,14.0
3286,13.0
3287,14.0
3288,18.0
3289,21.0
3290,23.0
3291,22.0
3292,18.0
3293,15.0
3294,13.0
3295,14.0
3296,17.0
3297,21.0
3298,23.0
3299,22.0
3300,19.0
3301,15.0
3302,13.0
3303,14.0
3304,17.0
3305,20.0
3306,23.0
3307,23.0
3308,19.0
3309,16.0
3310,13.0
3311,14.0
3312,17.0
3313,20.0
3314,23.0
3315,22.0
3316,20.0
3317,16.0
3318,14.0
3319,13.0
3320,16.0
3321,20.0
3322,23.0
3323,23.0
3324,20.0
3325,16.0
3326,14.0
3327,13.0
3328,15.0
3329,19.0
3330,22.0
3331,23.0
3332,21.0
3333,17.0
3334,14.0
3335,13.0
3336,15.0
3337,19.0
3338,22.0
3339,23.0
3340,21.0
3341,17.0
3342,14.0
3343,13.0
3344,15.0
3345,19.0
3346,22.0
3347,23.0
3348,22.0
3349,18.0
3350,15.0
3351,13.0
3352,14.0
3353,18.0
3354,21.0
3355,23.0
3356,22.0
3357,18.0
3358,15.0
3359,13.0
3360,14.0
3361,17.0
3362,22.0
3363,23.0
3364,22.0
3365,19.0
3366,15.0
3367,13.0
3368,14.0
3369,17.0
3370,21.0
3371,23.0
3372,22.0
3373,20.0
3374,16.0
3375,13.0
3376,14.0
3377,17.0
3378,20.0
3379,23.0
3380,23.0
3381,20.0
3382,16.0
3383,14.0
3384,14.0
3385,16.0
3386,20.0
3387,22.0
3388,23.0
3389,20.0
3390,16.0
3391,14.0
3392,13.0
3393,15.0
3394,19.0
3395,23.0
3396,23.0
3397,21.0
3398,17.0
3399,14.0
3400,13.0
3401,15.0
3402,19.0
3403,22.0
3404,23.0
3405,21.0
3406,17.0
3407,14.0
3408,13.0
3409,15.0
3410,19.0
3411,22.0
3412,23.0
3413,22.0
3414,18.0
3415,14.0
3416,13.0
3417,15.0
3418,18.0
3419,21.0
3420,23.0
3421,22.0
3422,19.0
3423,15.0
3424,13.0
3425,14.0
3426,17.0
3427,21.0
3428,23.0
3429,22.0
3430,19.0
3431,15.0
3432,13.0
3433,13.0
3434,17.0
3435,21.0
3436,23.0
3437,22.0
3438,19.0
3439,16.0
3440,13.0
3441,13.0
3442,16.0
3443,20.0
3444,23.0
3445,22.0
3446,20.0
3447,16.0
3448,13.0
3449,13.0
3450,16.0
3451,20.0
3452,23.0
3453,23.0
3454,20.0
3455,17.0
3456,14.0
3457,13.0
3458,16.0
3459,20.0
3460,22.0
3461,23.0
3462,21.0
3463,17.0
3464,14.0
3465,13.0
3466,16.0
3467,19.0
3468,22.0
3469,23.0
3470,21.0
3471,17.0
3472,14.0
3473,13.0
3474,14.0
3475,18.0
3476,22.0
3477,23.0
3478,22.0
3479,18.0
3480,14.0
3481,13.0
3482,15.0
3483,18.0
3484,22.0
3485,23.0
3486,22.0
3487,18.0
3488,15.0
3489,13.0
3490,14.0
3491,18.0
3492,21.0
3493,23.0
3494,22.0
3495,19.0
3496,15.0
3497,13.0
3498,14.0
3499,17.0
3500,21.0
3501,23.0
3502,23.0
3503,19.0
3504,16.0
3505,13.0
3506,13.0
3507,17.0
3508,20.0
3509,23.0
3510,23.0
3511,20.0
3512,16.0
3513,13.0
3514,13.0
3515,15.0
3516,19.0
3517,22.0
3518,22.0
3519,21.0
3520,17.0
3521,14.0
3522,14.0
3523,15.0
3524,19.0
3525,22.0
3526,23.0
3527,21.0
3528,17.0
3529,14.0
3530,13.0
3531,15.0
3532,19.0
3533,22.0
3534,23.0
3535,21.0
3536,17.0
3537,14.0
3538,13.0
3539,14.0
3540,19.0
3541,22.0
3542,23.0
3543,21.0
3544,18.0
3545,14.0
3546,13.0
3547,14.0
3548,18.0
3549,22.0
3550,23.0
3551,22.0
3552,19.0
3553,15.0
3554,13.0
3555,14.0
3556,17.0
3557,21.0
3558,23.0
3559,22.0
3560,18.0
3561,15.0
3562,13.0
3563,14.0
3564,17.0
3565,21.0
3566,23.0
3567,22.0
3568,19.0
3569,15.0
3570,13.0
3571,13.0
3572,16.0
3573,20.0
3574,23.0
3575,22.0
3576,20.0
3577,16.0
3578,13.0
3579,13.0
3580,16.0
3581,19.0
3582,22.0
3583,23.0
3584,20.0
3585,16.0
3586,14.0
3587,13.0
3588,16.0
3589,19.0
3590,23.0
3591,23.0
3592,21.0
3593,17.0
3594,14.0
3595,13.0
3596,15.0
3597,19.0
3598,22.0
3599,23.0
3600,21.0
3601,18.0
3602,14.0
3603,13.0
3604,15.0
3605,18.0
3606,21.0
3607,23.0
3608,22.0
3609,18.0
3610,14.0
3611,13.0
3612,14.0
3613,18.0
3614,21.0
3615,23.0
3616,22.0
3617,18.0
3618,15.0
3619,13.0
3620,14.0
3621,17.0
3622,21.0
3623,23.0
3624,22.0
3625,19.0
3626,15.0
3627,13.0
3628,14.0
3629,17.0
3630,21.0
3631,23.0
3632,23.0
3633,19.0
3634,16.0
3635,13.0
3636,14.0
3637,16.0
3638,20.0
3639,23.0
3640,23.0
3641,20.0
3642,16.0
3643,13.0
3644,13.0
3645,16.0
3646,20.0
3647,22.0
3648,23.0
3649,20.0
3650,16.0
3651,13.0
3652,14.0
3653,15.0
3654,19.0
3655,23.0
3656,23.0
3657,21.0
3658,17.0
3659,14.0
3660,13.0
3661,15.0
3662,19.0
3663,22.0
3664,23.0
3665,21.0
3666,18.0
3667,14.0
3668,13.0
3669,14.0
3670,19.0
3671,22.0
3672,23.0
3673,21.0
3674,18.0
3675,14.0
3676,13.0
3677,14.0
3678,18.0
3679,22.0
3680,23.0
3681,22.0
3682,19.0
3683,14.0
3684,13.0
3685,14.0
3686,18.0
3687,21.0
3688,23.0
3689,22.0
3690,19.0
3691,15.0
3692,13.0
3693,13.0
3694,17.0
3695,20.0
3696,23.0
3697,23.0
3698,19.0
3699,16.0
3700,13.0
3701,13.0
3702,17.0
3703,20.0
3704,23.0
3705,22.0
3706,20.0
3707,16.0
3708,13.0
3709,13.0
3710,16.0
3711,20.0
3712,23.0
3713,23.0
3714,20.0
3715,16.0
3716,14.0
3717,13.0
3718,15.0
3719,20.0
3720,22.0
3721,23.0
3722,21.0
3723,17.0
3724,14.0
3725,13.0
3726,15.0
3727,19.0
3728,22.0
3729,23.0
3730,21.0
3731,17.0
3732,14.0
3733,13.0
3734,15.0
3735,18.0
3736,22.0
3737,23.0
3738,22.0
3739,18.0
3740,15.0
3741,13.0
3742,15.0
3743,18.0
3744,21.0
3745,23.0
3746,22.0
3747,18.0
3748,15.0
3749,13.0
3750,14.0
3751,17.0
3752,21.0
3753,23.0
3754,22.0
3755,19.0
3756,15.0
3757,13.0
3758,14.0
3759,17.0
3760,21.0
3761,23.0
3762,22.0
3763,20.0
3764,16.0
3765,13.0
3766,14.0
3767,16.0
3768,20.0
3769,23.0
3770,22.0
3771,20.0
3772,16.0
3773,13.0
3774,13.0
3775,16.0
3776,20.0
3777,23.0
3778,23.0
3779,21.0
3780,17.0
3781,14.0
3782,13.0
3783,15.0
3784,19.0
3785,22.0
3786,23.0
3787,20.0
3788,17.0
3789,14.0
3790,13.0
3791,15.0
3792,19.0
3793,22.0
3794,23.0
3795,21.0
3796,18.0
3797,14.0
3798,13.0
3799,14.0
3800,18.0
3801,22.0
3802,23.0
3803,21.0
3804,18.0
3805,15.0
3806,13.0
3807,14.0
3808,18.0
3809,21.0
3810,23.0
3811,22.0
3812,19.0
3813,15.0
3814,13.0
3815,14.0
3816,17.0
3817,21.0
3818,23.0
3819,22.0
3820,19.0
3821,15.0
3822,13.0
3823,14.0
3824,17.0
3825,21.0
3826,23.0
3827,22.0
3828,20.0
3829,16.0
3830,13.0
3831,14.0
3832,16.0
3833,20.0
3834,23.0
3835,23.0
3836,20.0
3837,16.0
3838,14.0
3839,14.0
3840,16.0
3841,20.0
3842,23.0
3843,23.0
3844,20.0
3845,17.0
3846,13.0
3847,13.0
3848,16.0
3849,20.0
3850,22.0
3851,23.0
3852,21.0
3853,17.0
3854,14.0
3855,13.0
3856,15.0
3857,19.0
3858,22.0
3859,23.0
3860,22.0
3861,17.0
3862,14.0
3863,13.0
3864,15.0
3865,18.0
3866,22.0
3867,23.0
3868,22.0
3869,18.0
3870,14.0
3871,13.0
3872,14.0
3873,18.0
3874,22.0
3875,23.0
3876,22.0
3877,18.0
3878,15.0
3879,13.0
3880,14.0
3881,17.0
3882,21.0
3883,23.0
3884,22.0
3885,19.0
3886,15.0
3887,13.0
3888,14.0
3889,17.0
3890,21.0
3891,23.0
3892,22.0
3893,19.0
3894,16.0
3895,13.0
3896,14.0
3897,16.0
3898,20.0
3899,23.0
3900,23.0
3901,20.0
3902,17.0
3903,13.0
3904,13.0
3905,16.0
3906,20.0
3907,22.0
3908,22.0
3909,21.0
3910,16.0
3911,14.0
3912,13.0
3913,15.0
3914,20.0
3915,22.0
3916,23.0
3917,21.0
3918,17.0
3919,14.0
3920,13.0
3921,15.0
3922,19.0
3923,22.0
3924,23.0
3925,21.0
3926,17.0
3927,14.0
3928,13.0
3929,15.0
3930,18.0
3931,22.0
3932,23.0
3933,21.0
3934,18.0
3935,14.0
3936,13.0
3937,15.0
3938,18.0
3939,21.0
3940,23.0
3941,22.0
3942,19.0
3943,15.0
3944,13.0
3945,14.0
3946,17.0
3947,20.0
3948,23.0
3949,22.0
3950,19.0
3951,15.0
3952,13.0
3953,14.0
3954,17.0
3955,21.0
3956,23.0
3957,22.0
3958,20.0
3959,15.0
3960,13.0
3961,13.0
3962,16.0
3963,20.0
3964,23.0
3965,22.0
3966,20.0
3967,16.0
3968,14.0
3969,13.0
3970,16.0
3971,20.0
3972,23.0
3973,23.0
3974,20.0
3975,16.0
3976,14.0
3977,13.0
3978,15.0
3979,19.0
3980,23.0
3981,23.0
3982,21.0
3983,17.0
3984,14.0
3985,13.0
3986,15.0
3987,19.0
3988,22.0
3989,23.0
3990,21.0
3991,18.0
3992,14.0
3993,13.0
3994,15.0
3995,19.0
3996,22.0
3997,23.0
3998,22.0
3999,18.0
4000,14.0
4001,13.0
4002,14.0
4003,18.0
4004,21.0
4005,23.0
4006,22.0
4007,18.0
4008,15.0
4009,14.0
4010,14.0
4011,17.0
4012,21.0
4013,24.0
4014,22.0
4015,19.0
4016,15.0
4017,13.0
4018,14.0
4019,17.0
4020,21.0
4021,23.0
4022,23.0
4023,19.0
4024,16.0
4025,13.0
4026,13.0
4027,16.0
4028,20.0
4029,23.0
4030,23.0
4031,20.0
4032,16.0
4033,13.0
4034,14.0
4035,16.0
4036,20.0
4037,23.0
4038,23.0
4039,20.0
4040,16.0
4041,13.0
4042,13.0
4043,15.0
4044,19.0
4045,22.0
4046,23.0
4047,20.0
4048,17.0
4049,14.0
4050,13.0
4051,15.0
4052,19.0
4053,22.0
4054,23.0
4055,21.0
4056,17.0
4057,14.0
4058,13.0
4059,15.0
4060,19.0
4061,22.0
4062,23.0
4063,22.0
4064,18.0
4065,14.0
4066,13.0
4067,14.0
4068,18.0
4069,21.0
4070,23.0
4071,22.0
4072,19.0
4073,15.0
4074,13.0
4075,14.0
4076,18.0
4077,21.0
4078,24.0
4079,22.0
4080,19.0
4081,15.0
4082,13.0
4083,14.0
4084,17.0
4085,20.0
4086,23.0
4087,22.0
4088,19.0
4089,16.0
4090,13.0
4091,13.0
4092,16.0
4093,20.0
4094,22.0
4095,23.0
4096,20.0
4097,16.0
4098,13.0
4099,13.0
4100,16.0
4101,20.0
4102,23.0
4103,23.0
4104,20.0
4105,16.0
4106,14.0
4107,13.0
4108,16.0
4109,19.0
4110,22.0
4111,23.0
4112,20.0
4113,17.0
4114,14.0
4115,13.0
4116,15.0
4117,19.0
4118,23.0
4119,23.0
4120,21.0
4121,17.0
4122,14.0
4123,13.0
4124,15.0
4125,18.0
4126,22.0
4127,23.0
4128,22.0
4129,18.0
4130,14.0
4131,13.0
4132,14.0
4133,18.0
4134,21.0
4135,24.0
4136,22.0
4137,18.0
4138,15.0
