Indice,Anular,Anular filtered
-46025,82.06111164,79.59887593
-46025,82.01577937,79.03794172
-46029,77.9707668,78.47299669
-46028,78.9260741,77.90453612
-46023,83.88170138,77.33306665
-46028,78.8376488,76.75910321
-46031,75.79391648,76.18316602
-46032,74.75050452,75.60577758
-46029,77.70741306,75.02745965
-46036,70.66464218,74.44873044
-46029,77.62219199,73.87010172
-46037,69.58006257,73.29207621
-46033,73.538254,72.71514498
-46036,70.49676636,72.13978509
-46033,73.45559971,71.56645739
-46034,72.41475412,70.99560454
-46039,67.37422964,70.4276492
-46041,65.33402631,69.86299249
-46035,71.29414417,69.30201269
-46042,64.25458326,68.74506421
-46038,68.21534359,68.19247674
-46038,68.1764252,67.6445548
-46042,64.13782808,67.10157742
-46040,66.09955225,66.56379821
-46040,66.06159771,66.03144556
-46035,71.02396445,65.50472321
-46040,65.98665246,64.983811
-46046,59.94966171,64.46886588
-46043,62.91299217,63.96002314
-46044,61.87664383,63.45739778
-46043,62.84061663,62.96108616
-46044,61.80491053,62.47116773
-46049,56.76952547,61.98770694
-46045,60.73446141,61.51075521
-46049,56.69971828,61.04035304
-46040,65.66529601,60.57653216
-46047,58.63119452,60.11931766
-46048,57.59741374,59.66873021
-46044,61.56395357,59.22478816
-46047,58.53081392,58.78750965
-46045,60.4979947,58.35691462
-46047,58.46549579,57.93302667
-46047,58.4333171,57.51587487
-46044,61.4014585,57.10549532
-46046,59.36991987,56.70193264
-46049,56.33870108,56.30524116
-46048,57.307802,55.91548598
-46046,59.27722249,55.53274376
-46050,55.2469624,55.15710335
-46048,57.21702158,54.78866608
-46045,60.18739988,54.42754591
-46055,50.15809714,54.07386929
-46055,50.12911318,53.72777476
-46050,55.10044783,53.38941244
-46048,57.07210092,53.05894314
-46053,52.04407226,52.73653736
-46052,53.01636166,52.42237412
-46053,51.98896893,52.11663954
-46052,52.96189386,51.81952529
-46053,51.93513626,51.53122698
-46055,49.90869592,51.25194231
-46053,51.88257261,50.98186923
-46049,55.85676612,50.72120403
-46058,46.83127622,50.47013933
-46056,48.80610269,50.22886215
-46058,46.78124529,49.99755191
-46056,48.75670377,49.77637853
-46059,45.7324779,49.56550054
-46056,48.70856742,49.36506335
-46060,44.68497208,49.17519754
-46055,49.66169162,48.99601732
-46054,50.63872578,48.82761913
-46054,50.61607429,48.67008043
-46062,42.59373687,48.52345856
-46057,47.57171326,48.3877899
-46059,45.55000316,48.26308912
-46055,49.52860628,48.1493487
-46059,45.50752235,48.04653857
-46055,49.48675105,47.95460603
-46059,45.46629209,47.87347578
-46059,45.44614517,47.80305017
-46057,47.42630997,47.74320965
-46059,45.40678617,47.69381338
-46055,49.38757347,47.65469994
-46049,55.36867152,47.62568832
-46054,50.35008002,47.60657886
-46057,47.33179861,47.59715451
-46055,49.31382696,47.597182
-46056,48.29616474,47.60641324
-46057,47.27881157,47.62458671
-46056,48.26176713,47.65142891
-46060,44.24503103,47.68665586
-46054,50.22860293,47.72997461
-46058,46.21248246,47.78108472
-46058,46.19666923,47.83967979
-46054,50.18116289,47.90544886
-46056,48.16596303,47.97807787
-46053,51.15106928,48.05725094
-46051,53.13648124,48.14265171
-46056,48.12219852,48.23396446
-46059,45.10822072,48.33087527
-46057,47.09454743,48.43307295
-46059,45.08117824,48.54024997
-46056,48.06811273,48.65210321
-46055,49.05535048,48.76833463
-46055,49.04289107,48.88865179
-46052,52.03073407,49.01276828
-46053,51.01887904,49.14040401
-46056,48.00732554,49.27128541
-46054,49.99607313,49.4051455
-46055,48.98512137,49.54172386
-46054,49.97446978,49.68076649
-46056,47.96411793,49.8220256
-46051,52.95406533,49.96525928
-46054,49.94431153,50.11023117
-46056,47.93485604,50.25670998
-46054,49.92569839,50.40446898
-46055,48.9168381,50.55328554
-46053,50.90827467,50.70294049
-46048,55.90000761,50.85321758
-46051,52.89203643,51.00390294
-46050,53.88436061,51.15478443
-46055,48.87697966,51.30565118
-46055,48.86989304,51.45629302
-46052,51.86310026,51.60650006
-46051,52.85660077,51.75606226
-46046,57.85039406,51.9047691
-46050,53.84447958,52.05240932
-46052,51.83885679,52.19877072
-46055,48.83352515,52.34364013
-46056,47.82848412,52.48680332
-46055,48.82373312,52.62804521
-46055,48.81927161,52.76715
-46052,51.81509901,52.90390149
-46051,52.81121476,53.0380835
-46054,49.80761828,53.16948035
-46051,52.80430899,53.29787747
-46053,50.80128631,53.42306201
-46054,49.79854964,53.54482363
-46045,58.79609839,53.6629553
-46048,55.79393195,53.77725412
-46051,52.79204973,53.88752223
-46051,52.7904511,53.99356775
-46054,49.78913546,54.09520565
-46048,55.78810218,54.19225876
-46048,55.78735063,54.2845586
-46049,54.78688018,54.3719463
-46046,57.78669019,54.45427342
-46044,59.78678002,54.53140272
-46047,56.78714901,54.6032089
-46050,53.78779652,54.66957915
-46047,56.78872188,54.73041373
-46041,62.78992442,54.78562642
-46050,53.79140348,54.83514476
-46050,53.79315837,54.87891033
-46051,52.79518841,54.91687882
-46042,61.79749292,54.94902
-46049,54.8000712,54.97531758
-46053,50.80292254,54.99576894
-46051,52.80604625,55.01038481
-46048,55.80944162,55.01918869
-46047,56.81310792,55.02221639
-46051,52.81704443,55.01951527
-46051,52.82125044,55.0111435
-46051,52.8257252,54.99716925
-46053,50.83046799,54.97766976
-46045,58.83547805,54.95273041
-46048,55.84075465,54.92244371
-46048,55.84629702,54.88690828
-46051,52.85210441,54.84622779
-46045,58.85817605,54.80050994
-46051,52.86451118,54.74986539
-46050,53.87110902,54.69440671
-46049,54.87796879,54.63424743
-46048,55.8850897,54.56950105
-46052,51.89247096,54.50028011
-46049,54.90011178,54.42669537
-46050,53.90801135,54.34885498
-46046,57.91616887,54.26686377
-46052,51.92458352,54.18082265
-46049,54.93325448,54.090828
-46055,48.94218093,53.99697121
-46054,49.95136205,53.89933832
-46047,56.960797,53.79800975
-46052,51.97048493,53.69306004
-46046,57.98042501,53.5845578
-46055,48.99061639,53.47256566
-46054,50.0010582,53.35714036
-46055,49.0117496,53.23833288
-46050,54.02268971,53.11618866
-46050,54.03387767,52.9907479
-46048,56.0453126,52.86204591
-46050,54.05699362,52.73011351
-46050,54.06891984,52.5949775
-46045,59.08109037,52.45666111
-46053,51.09350432,52.31518459
-46055,49.10616078,52.17056571
-46051,53.11905885,52.02282034
-46048,56.13219761,51.87196299
-46050,54.14557615,51.71800743
-46053,51.15919354,51.5609672
-46052,52.17304885,51.40085619
-46056,48.18714115,51.23768916
-46054,50.2014695,51.07148221
-46057,47.21603296,50.90225332
-46054,50.23083058,50.73002272
-46048,56.2458614,50.55481331
-46058,46.26112447,50.37665104
-46057,47.27661883,50.1955652
-46058,46.2923435,50.0115887
-46054,50.30829751,49.82475828
-46054,50.32447989,49.6351147
-46048,56.34088965,49.44270289
-46050,54.3575258,49.24757196
-46057,47.37438735,49.04977531
-46055,49.39147331,48.8493706
-46054,50.40878267,48.64641967
-46055,49.42631441,48.44098848
-46059,45.44406754,48.23314697
-46054,50.46204103,48.02296889
-46058,46.48023385,47.81053161
-46062,42.49864499,47.59591588
-46056,48.5172734,47.3792056
-46062,42.53611806,47.16048753
-46060,44.55517792,46.93985096
-46058,46.57445194,46.71738747
-46057,47.59393906,46.49319054
-46055,49.61363824,46.2673552
-46061,43.63354841,46.03997774
-46059,45.6536685,45.81115528
-46059,45.67399746,45.58098544
-46058,46.69453421,45.34956594
-46055,49.71527767,45.11699423
-46062,42.73622676,44.88336708
-46061,43.75738039,44.64878022
-46061,43.77873747,44.41332788
-46062,42.80029691,44.17710248
-46066,38.82205761,43.94019413
-46065,39.84401845,43.70269026
-46059,45.86617835,43.46467521
-46061,43.88853617,43.22622979
-46057,47.91109082,42.98743087
-46060,44.93384115,42.74835098
-46057,47.95678606,42.5090578
-46071,33.97992441,42.26961385
-46062,43.00325507,42.03007597
-46060,45.02677689,41.79049496
-46062,43.05048874,41.55091511
-46065,40.07438947,41.31137387
-46064,41.09847793,41.07190141
-46063,42.12275296,40.83252024
-46064,41.14721341,40.5932449
-46059,46.1718581,40.35408161
-46062,43.19668588,40.11502799
-46068,37.22169557,39.8760728
-46071,34.246886,39.63719573
-46069,36.27225599,39.39836724
-46063,42.29780434,39.15954847
-46067,38.32352988,38.92069115
-46066,39.34943142,38.68173765
-46063,42.37550776,38.44262105
-46069,36.4017577,38.20326528
-46066,39.42818004,37.96358538
-46071,34.45477357,37.7234878
-46070,35.48153708,37.48287076
-46070,35.50846935,37.24162475
-46068,37.53556918,36.99963303
-46070,35.56283534,36.75677232
-46075,30.5902666,36.51291343
-46070,35.61786173,36.26792209
-46069,36.64561952,36.02165973
-46070,35.67353871,35.77398442
-46073,32.70161807,35.52475178
-46072,33.72985636,35.27381603
-46068,37.75825234,35.02103098
-46068,37.78680475,34.76625112
-46070,35.81551234,34.50933267
-46069,36.84437386,34.25013471
-46076,29.87338805,33.98852027
-46067,38.90255363,33.72435735
-46076,29.93186936,33.45752005
-46077,28.96133396,33.18788955
-46074,31.99094614,32.9153551
-46071,35.02070465,32.63981496
-46073,33.05060819,32.36117727
-46068,38.08065549,32.07936082
-46072,34.11084526,31.79429583
-46072,34.1411762,31.50592456
-46077,29.17164704,31.21420189
-46076,30.20225646,30.9190958
-46077,29.23300317,30.62058771
-46072,34.26388587,30.31867284
-46075,31.29490325,30.01336033
-46073,33.326054,29.70467339
-46076,30.35733682,29.39264929
-46081,25.38875037,29.07733927
-46083,23.42029336,28.7588084
-46072,34.45196445,28.4371353
-46077,29.48376232,28.11241183
-46084,22.51568565,27.78474268
-46080,26.54773311,27.45424492
-46078,28.57990336,27.12104744
-46082,24.61219507,26.7852904
-46084,22.6446069,26.44712455
-46080,26.67713752,26.1067106
-46084,22.70978557,25.76421846
-46080,26.74254972,25.41982648
-46082,24.77542861,25.07372069
-46081,25.80842091,24.72609397
-46081,25.84152525,24.37714522
-46082,24.87474028,24.02707847
-46084,22.90806464,23.67610205
-46086,20.94149698,23.32442767
-46084,22.97503592,22.97226953
-46088,19.00868012,22.6198434
-46086,21.04242819,22.26736566
-46081,26.07627877,21.91505242
-46089,18.1102305,21.5631185
-46083,24.14428199,21.21177653
-46086,21.17843187,20.86123592
-46087,20.21267876,20.51170193
-46090,17.24702129,20.16337462
-46088,19.28145807,19.81644792
-46089,18.31598772,19.47110854
-46085,22.35060885,19.12753502
-46087,20.38532007,18.78589666
-46089,18.42012001,18.44635253
-46088,19.45500725,18.10905043
-46085,22.48998042,17.7741259
-46089,18.52503811,17.44170118
-46090,17.56017892,17.11188425
-46088,19.59540146,16.78476788
-46094,13.63070433,16.46042865
-46094,13.66608612,16.13892614
-46094,13.70154543,15.82030202
-46088,19.73708085,15.50457929
-46092,15.77269097,15.1917616
-46093,14.80837438,14.88183259
-46088,19.84412968,14.57475535
-46094,13.87995545,14.27047203
-46092,15.91585027,13.96890344
-46093,14.95181272,13.66994895
-46093,14.9878414,13.37348633
-46095,13.02393488,13.07937191
-46102,6.060091736,12.78744077
-46099,9.096310552,12.49750716
-46098,10.1325899,12.20936505
-46094,14.16892836,11.92278883
-46101,7.205324509,11.6375343
-46101,7.241776914,11.35333967
-46097,11.27828415,11.06992685
-46100,8.314844793,10.78700291
-46097,11.35145741,10.50426161
-46096,12.38812057,10.22138525
-46095,13.42483284,9.938046499
-46100,8.461592799,9.653910522
-46097,11.498399,9.368637123
-46100,8.535250015,9.081883065
-46106,2.572144405,8.79330447
-46097,11.60908073,8.502559304
-46104,4.646057567,8.209309919
-46102,6.683073462,7.913225647
-46103,5.720126982,7.613985402
-46102,6.757216688,7.311280289
-46099,9.794341138,7.004816185
-46103,5.831498891,6.694316271
-46100,8.868688506,6.379523493
-46103,5.90590854,6.060202927
-46102,6.943157549,5.736144026
-46108,0.98043409,5.407162726
-46103,6.017736716,5.073103393
-46102,7.055063982,4.733840587
-46103,6.092414444,4.389280624
-46107,2.129786653,4.039362926
-46097,12.16717916,3.684061129
-46107,2.204590527,3.323383964
-46104,5.242019295,2.95737586
-46103,6.279464018,2.586117304
-46108,1.316923246,2.209724913
-46106,3.35439553,1.82835125
-46106,3.391879418,1.442184349
-46110,-0.570626541,1.051446981
-46111,-1.533123797,0.656395644
-46113,-3.495613803,0.257319294
-46112,-2.458098009,-0.145462182
-46109,0.579422134,-0.551599725
-46110,-0.383054827,-0.9607171
-46115,-5.345530341,-1.372413104
-46106,3.69199414,-1.786263969
-46111,-1.270482834,-2.201825942
-46113,-3.232962715,-2.618638022
-46115,-5.195446954,-3.03622484
-46109,0.842063,-3.454099642
-46111,-1.120434306,-3.87176737
-46113,-3.082940321,-4.288727806
-46119,-9.045456496,-4.704478757
-46115,-5.00798428,-5.118519255
-46119,-8.970525124,-5.530352754
-46120,-9.933080476,-5.939490285
-46115,-4.895651785,-6.34545356
-46117,-6.858240497,-6.747777989
-46116,-5.82084806,-7.146015597
-46118,-7.783475921,-7.539737807
-46120,-9.746125525,-7.928538081
-46116,-5.708798317,-8.312034391
-46113,-2.671495741,-8.689871499
-46118,-7.634219242,-9.061723045
-46122,-11.59697026,-9.427293404
-46124,-13.55975025,-9.78631932
-46123,-12.52256064,-10.1385713
-46122,-11.48540287,-10.48385475
-46123,-12.44827839,-10.82201085
-46122,-11.41118863,-11.15291719
-46125,-14.37413503,-11.4764881
-46122,-11.33711903,-11.79267475
-46118,-7.300142064,-12.10146497
-46125,-14.26320556,-12.40288282
-46122,-11.22631096,-12.69698787
-46122,-11.18945969,-12.9838743
-46128,-17.15265318,-13.26366969
-46126,-15.11589286,-13.53653364
-46121,-10.07918016,-13.80265618
-46125,-14.04251651,-14.06225594
-46127,-16.00590333,-14.31557816
-46129,-17.96934206,-14.56289258
-46126,-14.9328341,-14.80449117
-46128,-16.89638088,-15.04068567
-46124,-12.85998383,-15.27180516
-46124,-12.82364436,-15.49819343
-46123,-11.78736389,-15.72020639
-46130,-18.75114384,-15.93820937
-46132,-20.71498562,-16.15257446
-46128,-16.67889064,-16.36367787
-46126,-14.64286031,-16.57189723
-46130,-18.60689605,-16.77760909
-46128,-16.57099927,-16.98118636
-46130,-18.53517137,-17.18299592
-46123,-11.49941375,-17.3833963
-46129,-17.46372782,-17.58273553
-46131,-19.42811499,-17.78134908
-46128,-16.39257665,-17.97955798
-46127,-15.3571142,-18.17766712
-46126,-14.32172905,-18.37596372
-46128,-16.28642258,-18.57471595
-46127,-15.25119619,-18.77417178
-46131,-19.21605127,-18.974558
-46132,-20.18098922,-19.1760795
-46131,-19.14601143,-19.37891862
-46135,-23.11111929,-19.58323483
-46133,-21.07631417,-19.78916451
-46133,-21.04159747,-19.99682099
-46136,-24.00697057,-20.20629469
-46133,-20.97243485,-20.41765355
-46135,-22.93799168,-20.63094349
-46134,-21.90364244,-20.84618915
-46133,-20.86938851,-21.0633947
-46134,-21.83523126,-21.28254485
-46133,-20.80117206,-21.50360589
-46135,-22.76721227,-21.72652696
-46131,-18.73335326,-21.95124135
-46133,-20.6995964,-22.17766789
-46135,-22.66594305,-22.4057124
-46135,-22.63239456,-22.63526929
-46132,-19.5989523,-22.86622308
-46135,-22.56561762,-23.09845002
-46136,-23.53239188,-23.33181976
-46137,-24.49927642,-23.56619693
-46139,-26.4662726,-23.80144281
-46137,-24.43338176,-24.03741689
-46136,-23.40060525,-24.27397847
-46139,-26.36794441,-24.51098819
-46136,-23.33540058,-24.74830944
-46136,-23.30297511,-24.9858098
-46137,-24.27066931,-25.22336233
-46139,-26.23848454,-25.46084681
-46142,-29.20642211,-25.69815081
-46139,-26.17448337,-25.9351708
-46142,-29.14266962,-26.17181295
-46134,-21.1109822,-26.40799398
-46138,-25.07942243,-26.64364183
-46143,-30.04799163,-26.87869615
-46140,-27.01669111,-27.11310874
-46144,-30.98552219,-27.34684381
-46137,-23.95448617,-27.57987816
-46145,-31.92358436,-27.81220115
-46137,-23.89281808,-28.04381463
-46138,-24.86218862,-28.27473267
-46141,-27.83169728,-28.50498124
-46143,-29.80134537,-28.73459773
-46143,-29.77113417,-28.96363033
-46139,-25.74106498,-29.19213742
-46141,-27.71113909,-29.42018674
-46144,-30.68135778,-29.64785455
-46147,-33.65172235,-29.87522467
-46148,-34.62223407,-30.10238752
-46145,-31.59289422,-30.32943902
-46145,-31.56370407,-30.55647952
-46145,-31.53466491,-30.78361264
-46147,-33.50577799,-31.01094416
-46143,-29.47704459,-31.23858082
-46148,-34.44846596,-31.46662919
-46148,-34.42004337,-31.69519456
-46141,-27.39177808,-31.92437982
-46145,-31.36367133,-32.15428442
-46143,-29.33572438,-32.38500335
-46146,-32.30793848,-32.61662628
-46151,-37.28031487,-32.84923664
-46142,-28.2528548,-33.0829109
-46145,-31.2255595,-33.31771791
-46146,-32.19843021,-33.55371833
-46148,-34.17146816,-33.79096419
-46148,-34.14467459,-34.02949855
-46145,-31.11805071,-34.26935529
-46147,-33.09159776,-34.51055901
-46149,-35.06531695,-34.75312506
-46149,-35.0392095,-34.99705963
-46149,-35.01327663,-35.24236008
-46150,-35.98751954,-35.48901521
-46147,-32.96193945,-35.7370058
-46150,-35.93653755,-35.98630508
-46150,-35.91131505,-36.23687946
-46152,-37.88627314,-36.48868917
-46148,-33.86141303,-36.74168908
-46150,-35.83673589,-36.99582955
-46152,-37.81224292,-37.25105725
-46153,-38.78793529,-37.50731615
-46155,-40.7638142,-37.76454839
-46155,-40.73988082,-38.02269522
-46153,-38.71613631,-38.28169797
-46156,-41.69258185,-38.54149891
-46152,-37.66921861,-38.80204217
-46158,-43.64604773,-39.06327455
-46155,-40.62307039,-39.32514636
-46151,-36.60028773,-39.58761209
-46153,-38.5777009,-39.85063114
-46156,-41.55531105,-40.11416838
-46153,-38.53311933,-40.37819467
-46157,-42.51112686,-40.64268732
-46155,-40.48933478,-40.90763039
-46156,-41.46774423,-41.173015
-46151,-36.44635633,-41.43883945
-46157,-42.4251722,-41.7051093
-46158,-43.40419296,-41.9718374
-46162,-47.38341973,-42.23904373
-46155,-40.36285362,-42.50675522
-46158,-43.34249573,-42.7750055
-46157,-42.32234717,-43.04383452
-46153,-38.30240903,-43.31328815
-46160,-45.28268241,-43.58341766
-46163,-48.2631684,-43.8542792
-46160,-45.24386808,-44.12593315
-46155,-40.22478254,-44.39844351
-46159,-44.20591286,-44.67187717
-46160,-45.1872601,-44.9463032
-46157,-42.16882534,-45.22179209
-46159,-44.15060964,-45.49841502
-46163,-48.13261406,-45.77624303
-46160,-45.11483967,-46.05534632
-46163,-48.0972875,-46.3357934
-46163,-48.07995861,-46.61765042
-46159,-44.06285405,-46.90098042
-46164,-49.04597485,-47.18584262
-46158,-43.02932204,-47.47229178
-46163,-48.01289665,-47.76037758
-46164,-48.99669971,-48.05014407
-46168,-52.98073225,-48.34162916
-46164,-48.96499527,-48.63486416
-46165,-49.94948979,-48.92987341
-46163,-47.93421681,-49.22667397
-46167,-51.91917734,-49.52527535
-46162,-46.90437237,-49.8256794
-46170,-54.88980289,-50.12788015
-46163,-47.87546989,-50.43186385
-46167,-51.86137436,-50.73760904
-46165,-49.84751727,-51.04508665
-46167,-51.8338996,-51.35426027
-46166,-50.82052231,-51.66508644
-46162,-46.80738636,-51.97751499
-46167,-51.79449271,-52.29148957
-46168,-52.78184232,-52.60694806
-46162,-46.76943614,-52.92382322
-46167,-51.7572751,-53.24204329
-46172,-56.74536016,-53.56153267
-46174,-58.73369223,-53.88221268
-46171,-55.72227225,-54.20400225
-46167,-51.71110115,-54.52681876
-46173,-57.70017983,-54.85057885
-46174,-58.68950922,-55.17519919
-46168,-52.67909022,-55.50059734
-46174,-58.66892373,-55.82669253
-46171,-55.65901065,-56.15340647
-46168,-52.64935186,-56.4806641
-46174,-58.63994826,-56.80839433
-46170,-54.63080073,-57.1365307
-46170,-54.62191013,-57.46501206
-46172,-56.61327734,-57.7937831
-46174,-58.60490323,-58.1227949
-46173,-57.59678864,-58.45200531
-46177,-61.58893444,-58.78137934
-46174,-58.58134147,-59.11088943
-46173,-57.57401058,-59.44051564
-46177,-61.56694259,-59.77024569
-46180,-64.56013834,-60.10007503
-46178,-62.55359866,-60.43000668
-46175,-59.54732436,-60.76005109
-46175,-59.54131626,-61.0902258
-46181,-65.53557516,-61.42055513
-46176,-60.53010186,-61.75106967
-46174,-58.52489715,-62.08180576
-46179,-63.51996184,-62.41280488
-46184,-68.51529669,-62.74411296
-46176,-60.51090249,-63.07577963
-46181,-65.50678,-63.40785745
-46175,-59.50293,-63.74040108
-46181,-65.49935323,-64.0734664
-46181,-65.49605046,-64.40710967
-46181,-65.49302242,-64.7413866
-46183,-67.49026987,-65.07635155
-46183,-67.48779352,-65.41205663
-46180,-64.48559411,-65.74855088
-46186,-70.48367236,-66.08587951
-46184,-68.48202899,-66.42408318
-46180,-64.48066469,-66.76319733
-46183,-67.47958018,-67.10325163
-46176,-60.47877615,-67.44426945
-46181,-65.47825328,-67.78626746
-46179,-63.47801226,-68.12925537
-46182,-66.47805376,-68.47323566
-46183,-67.47837846,-68.81820354
-46184,-68.47898702,-69.16414696
-46184,-68.47988009,-69.51104669
-46187,-71.48105833,-69.85887657
-46179,-63.48252237,-70.20760385
-46186,-70.48427287,-70.5571896
-46187,-71.48631044,-70.90758923
-46191,-75.48863572,-71.25875308
-46188,-72.49124931,-71.61062707
-46186,-70.49415183,-71.96315346
-46189,-73.49734389,-72.31627163
-46191,-75.50082607,-72.66991884
-46189,-73.50459897,-73.02403111
-46189,-73.50866317,-73.37854408
-46188,-72.51301925,-73.7333938
-46188,-72.51766777,-74.0885176
-46193,-77.52260929,-74.44385487
-46193,-77.52784437,-74.7993478
-46191,-75.53337355,-75.15494213
-46194,-78.53919737,-75.51058771
-46190,-74.54531637,-75.86623913
-46187,-71.55173106,-76.22185614
-46200,-84.55844197,-76.57740407
-46190,-74.5654496,-76.93285407
-46187,-71.57275446,-77.28818333
-46191,-75.58035704,-77.64337515
-46197,-81.58825782,-77.99841887
-46191,-75.59645729,-78.35330973
-46197,-81.60495593,-78.70804866
-46195,-79.61375418,-79.06264185
-46192,-76.62285253,-79.41710034
-46199,-83.6322514,-79.77143946
-46193,-77.64195125,-80.12567815
-46195,-79.65195251,-80.47983826
-46201,-85.6622556,-80.83394379
-46201,-85.67286094,-81.18801999
-46199,-83.68376896,-81.54209251
-46196,-80.69498003,-81.89618647
-46196,-80.70649457,-82.2503255
-46202,-86.71831296,-82.60453087
-46202,-86.73043558,-82.95882052
-46201,-85.74286279,-83.31320819
-46202,-86.75559496,-83.66770258
-46196,-80.76863245,-84.02230662
-46197,-81.78197559,-84.37701669
-46200,-84.79562473,-84.73182211
-46195,-79.80958019,-85.08670459
-46196,-80.82384231,-85.44163787
-46195,-79.83841138,-85.79658745
-46198,-82.85328772,-86.15151052
-46195,-79.86847163,-86.50635593
-46201,-85.88396339,-86.86106439
-46202,-86.89976329,-87.21556881
-46204,-88.9158716,-87.56979472
-46208,-92.93228859,-87.92366093
-46208,-92.94901452,-88.27708025
-46204,-88.96604963,-88.62996037
-46207,-91.98339416,-88.9822049
-46203,-88.00104835,-89.33371446
-46206,-91.01901241,-89.68438794
-46205,-90.03728656,-90.03412376
-46201,-86.05587101,-90.38282127
-46203,-88.07476594,-90.73038219
-46206,-91.09397156,-91.07671208
-46206,-91.11348803,-91.42172179
-46207,-92.13331552,-91.76532897
-46204,-89.15345421,-92.10745951
-46206,-91.17390423,-92.44804899
-46207,-92.19466574,-92.78704397
-46206,-91.21573887,-93.12440333
-46209,-94.23712375,-93.46009939
-46211,-96.25882049,-93.79411902
-46212,-97.2808292,-94.12646451
-46209,-94.30314998,-94.45715438
-46205,-90.32578292,-94.786224
-46212,-97.34872811,-95.11372603
-46216,-101.3719856,-95.43973069
-46217,-102.3955555,-95.76432584
-46213,-98.41943777,-96.08761687
-46216,-101.4436325,-96.40972644
-46216,-101.4681398,-96.73079392
-46213,-98.49295961,-97.05097479
-46207,-92.51809195,-97.37043976
-46211,-96.54353684,-97.68937373
-46213,-98.56929426,-98.00797462
-46213,-98.59536421,-98.32645205
-46210,-95.62174666,-98.64502582
-46220,-105.6484416,-98.96392438
-46209,-94.67544893,-99.28338312
-46208,-93.70276864,-99.6036426
-46213,-98.73040067,-99.92494671
-46213,-98.75834494,-100.2475408
-46213,-98.78660137,-100.5716698
-46212,-97.81516987,-100.8975762
-46213,-98.84405034,-101.2254984
-46219,-104.8732427,-101.5556686
-46216,-101.9027467,-101.8883111
-46221,-106.9325624,-102.2236407
-46215,-100.9626896,-102.5618607
-46212,-97.99312808,-102.9031618
-46216,-102.0238777,-103.2477202
-46219,-105.0549384,-103.5956967
-46219,-105.0863099,-103.9472353
-46214,-100.117992,-104.3024621
-46223,-109.1499845,-104.6614848
-46215,-101.1822873,-105.0243915
-46219,-105.2149001,-105.3912505
-46223,-109.2478226,-105.7621097
-46219,-105.2810547,-106.1369965
-46222,-108.3145961,-106.5159178
-46217,-103.3484465,-106.8988598
-46222,-108.3826057,-107.2857888
-46220,-106.4170734,-107.6766509
-46224,-110.4518493,-108.0713733
-46226,-112.486933,-108.4698645
-46227,-113.5223244,-108.8720154
-46221,-107.558023,-109.2777001
-46223,-109.5940285,-109.6867773
-46219,-105.6303406,-110.099091
-46222,-108.6669589,-110.5144722
-46224,-110.7038831,-110.93274
-46222,-108.7411128,-111.3537032
-46229,-115.7786476,-111.7771616
-46224,-110.8164871,-112.2029078
-46227,-113.8546309,-112.6307284
-46222,-108.8930786,-113.0604057
-46233,-119.9318297,-113.4917193
-46224,-110.9708838,-113.9244478
-46231,-118.0102406,-114.3583699
-46229,-116.0498994,-114.7932662
-46224,-111.0898598,-115.2289204
-46226,-113.1301214,-115.6651211
-46228,-115.1706836,-116.1016624
-46229,-116.211546,-116.5383456
-46231,-118.252708,-116.9749801
-46230,-117.2941691,-117.4113846
-46229,-116.3359287,-117.8473876
-46231,-118.3779864,-118.2828283
-46232,-119.4203415,-118.7175577
-46230,-117.4629934,-119.1514381
-46235,-122.5059417,-119.5843445
-46236,-123.5491856,-120.0161642
-46230,-117.5927246,-120.446797
-46233,-120.636558,-120.8761555
-46234,-121.6806853,-121.3041645
-46238,-125.7251058,-121.7307609
-46235,-122.7698188,-122.1558933
-46237,-124.8148236,-122.5795216
-46236,-123.8601196,-123.0016161
-46239,-126.9057061,-123.4221573
-46235,-122.9515824,-123.8411344
-46236,-123.9977477,-124.2585451
-46232,-120.0442014,-124.6743945
-46236,-124.0909426,-125.088694
-46241,-129.1379708,-125.5014607
-46236,-124.1852849,-125.9127161
-46238,-126.2328844,-126.3224854
-46239,-127.2807684,-126.7307965
-46239,-127.3289362,-127.137679
-46242,-130.3773868,-127.5431639
-46238,-126.4261195,-127.9472821
-46242,-130.4751335,-128.3500643
-46233,-121.5244278,-128.7515404
-46241,-129.5740017,-129.1517388
-46243,-131.6238542,-129.5506863
-46241,-129.6739844,-129.948408
-46241,-129.7243916,-130.3449267
-46236,-124.7750747,-130.7402638
-46243,-131.8260328,-131.1344388
-46243,-131.8772651,-131.5274701
-46240,-128.9287704,-131.9193753
-46243,-131.980548,-132.3101718
-46250,-139.0325967,-132.699878
-46245,-134.0849157,-133.0885134
-46244,-133.1375039,-133.4761005
-46244,-133.1903603,-133.8626651
-46242,-131.2434839,-134.2482382
-46244,-133.2968736,-134.6328565
-46247,-136.3505284,-135.0165645
-46244,-133.4044472,-135.399415
-46243,-132.4586289,-135.7814712
-46244,-133.5130725,-136.1628075
-46247,-136.5677768,-136.543511
-46250,-139.6227408,-136.9236827
-46251,-140.6779633,-137.3034383
-46244,-133.7334431,-137.68291
-46251,-140.7891791,-138.0622463
-46254,-143.8451701,-138.4416137
-46247,-136.901415,-138.8211966
-46249,-138.9579125,-139.2011977
-46251,-141.0146614,-139.5818382
-46250,-140.0716605,-139.9633576
-46246,-136.1289086,-140.346013
